id,type
12507,company
12508,movie
12509,movie
12510,place
12511,person
12512,drug
12513,place
12514,drug
12515,drug
12516,place
12517,place
12518,movie
12519,person
12520,movie
12521,place
12522,movie
12523,person
12524,company
12525,movie
12526,movie
12527,place
12528,company
12529,company
12530,drug
12531,movie
12532,movie
12533,movie
12534,movie
12535,movie
12536,drug
12537,person
12538,place
12539,person
12540,movie
12541,place
12542,person
12543,person
12544,person
12545,place
12546,company
12547,person
12548,place
12549,movie
12550,movie
12551,drug
12552,drug
12553,place
12554,company
12555,drug
12556,person
12557,place
12558,movie
12559,movie
12560,movie
12561,place
12562,person
12563,movie
12564,person
12565,drug
12566,movie
12567,place
12568,movie
12569,movie
12570,company
12571,movie
12572,person
12573,place
12574,company
12575,drug
12576,place
12577,drug
12578,movie
12579,movie
12580,person
12581,drug
12582,drug
12583,drug
12584,movie
12585,movie
12586,drug
12587,person
12588,drug
12589,movie
12590,drug
12591,place
12592,person
12593,drug
12594,movie
12595,drug
12596,person
12597,place
12598,movie
12599,movie
12600,person
12601,person
12602,movie
12603,drug
12604,movie
12605,movie
12606,drug
12607,drug
12608,drug
12609,movie
12610,company
12611,place
12612,movie
12613,drug
12614,drug
12615,movie
12616,drug
12617,movie
12618,drug
12619,person
12620,drug
12621,movie
12622,movie
12623,drug
12624,drug
12625,place
12626,drug
12627,drug
12628,drug
12629,person
12630,person
12631,drug
12632,company
12633,drug
12634,movie
12635,person
12636,person
12637,movie
12638,person
12639,person
12640,movie
12641,place
12642,drug
12643,person
12644,drug
12645,person
12646,company
12647,movie
12648,person
12649,person
12650,movie
12651,movie
12652,drug
12653,company
12654,drug
12655,drug
12656,place
12657,person
12658,company
12659,drug
12660,movie
12661,company
12662,drug
12663,place
12664,place
12665,drug
12666,movie
12667,place
12668,person
12669,place
12670,movie
12671,movie
12672,company
12673,movie
12674,person
12675,movie
12676,drug
12677,drug
12678,drug
12679,movie
12680,drug
12681,person
12682,place
12683,movie
12684,movie
12685,movie
12686,place
12687,movie
12688,drug
12689,drug
12690,person
12691,company
12692,drug
12693,company
12694,person
12695,drug
12696,person
12697,person
12698,company
12699,person
12700,movie
12701,drug
12702,drug
12703,drug
12704,place
12705,company
12706,drug
12707,movie
12708,movie
12709,drug
12710,company
12711,drug
12712,movie
12713,drug
12714,drug
12715,person
12716,person
12717,company
12718,drug
12719,place
12720,place
12721,drug
12722,person
12723,movie
12724,person
12725,company
12726,person
12727,movie
12728,drug
12729,place
12730,place
12731,drug
12732,drug
12733,place
12734,movie
12735,movie
12736,movie
12737,place
12738,company
12739,company
12740,movie
12741,person
12742,drug
12743,person
12744,movie
12745,drug
12746,place
12747,movie
12748,drug
12749,movie
12750,movie
12751,drug
12752,drug
12753,place
12754,person
12755,drug
12756,person
12757,person
12758,movie
12759,drug
12760,person
12761,movie
12762,movie
12763,movie
12764,drug
12765,movie
12766,movie
12767,drug
12768,company
12769,drug
12770,movie
12771,movie
12772,place
12773,movie
12774,company
12775,movie
12776,drug
12777,movie
12778,company
12779,drug
12780,person
12781,movie
12782,company
12783,place
12784,drug
12785,place
12786,person
12787,drug
12788,movie
12789,company
12790,movie
12791,movie
12792,place
12793,drug
12794,drug
12795,place
12796,drug
12797,movie
12798,movie
12799,movie
12800,place
12801,person
12802,place
12803,company
12804,movie
12805,person
12806,place
12807,company
12808,movie
12809,person
12810,movie
12811,movie
12812,drug
12813,company
12814,drug
12815,person
12816,company
12817,person
12818,drug
12819,person
12820,person
12821,company
12822,person
12823,drug
12824,person
12825,drug
12826,company
12827,movie
12828,movie
12829,place
12830,movie
12831,person
12832,drug
12833,movie
12834,movie
12835,movie
12836,place
12837,movie
12838,person
12839,drug
12840,person
12841,movie
12842,place
12843,company
12844,movie
12845,movie
12846,movie
12847,company
12848,drug
12849,company
12850,movie
12851,drug
12852,drug
12853,person
12854,drug
12855,company
12856,drug
12857,movie
12858,movie
12859,drug
12860,company
12861,person
12862,place
12863,drug
12864,drug
12865,movie
12866,place
12867,drug
12868,movie
12869,movie
12870,movie
12871,movie
12872,person
12873,place
12874,movie
12875,person
12876,place
12877,place
12878,movie
12879,place
12880,place
12881,person
12882,place
12883,drug
12884,place
12885,place
12886,person
12887,place
12888,company
12889,person
12890,movie
12891,movie
12892,drug
12893,place
12894,company
12895,drug
12896,movie
12897,movie
12898,person
12899,movie
12900,person
12901,movie
12902,drug
12903,person
12904,movie
12905,person
12906,movie
12907,person
12908,movie
12909,drug
12910,movie
12911,drug
12912,place
12913,company
12914,person
12915,movie
12916,company
12917,movie
12918,movie
12919,drug
12920,person
12921,movie
12922,person
12923,person
12924,person
12925,company
12926,movie
12927,movie
12928,drug
12929,drug
12930,drug
12931,company
12932,company
12933,place
12934,movie
12935,company
12936,movie
12937,person
12938,drug
12939,movie
12940,movie
12941,drug
12942,movie
12943,drug
12944,drug
12945,place
12946,drug
12947,person
12948,place
12949,person
12950,place
12951,person
12952,drug
12953,drug
12954,place
12955,drug
12956,drug
12957,movie
12958,drug
12959,movie
12960,person
12961,place
12962,drug
12963,company
12964,drug
12965,company
12966,movie
12967,movie
12968,movie
12969,place
12970,drug
12971,movie
12972,movie
12973,place
12974,company
12975,place
12976,movie
12977,person
12978,movie
12979,drug
12980,drug
12981,drug
12982,drug
12983,company
12984,place
12985,place
12986,drug
12987,movie
12988,person
12989,person
12990,drug
12991,place
12992,place
12993,movie
12994,place
12995,drug
12996,person
12997,drug
12998,movie
12999,drug
13000,drug
13001,movie
13002,person
13003,movie
13004,company
13005,drug
13006,movie
13007,person
13008,movie
13009,company
13010,person
13011,place
13012,person
13013,person
13014,drug
13015,company
13016,drug
13017,movie
13018,movie
13019,drug
13020,place
13021,drug
13022,person
13023,person
13024,person
13025,movie
13026,drug
13027,drug
13028,company
13029,place
13030,drug
13031,movie
13032,company
13033,person
13034,movie
13035,company
13036,movie
13037,place
13038,drug
13039,movie
13040,movie
13041,person
13042,person
13043,movie
13044,drug
13045,company
13046,drug
13047,drug
13048,place
13049,person
13050,drug
13051,movie
13052,company
13053,person
13054,drug
13055,drug
13056,drug
13057,drug
13058,company
13059,company
13060,drug
13061,drug
13062,movie
13063,movie
13064,movie
13065,movie
13066,company
13067,drug
13068,place
13069,movie
13070,company
13071,movie
13072,company
13073,person
13074,movie
13075,drug
13076,movie
13077,place
13078,movie
13079,person
13080,movie
13081,movie
13082,person
13083,movie
13084,drug
13085,movie
13086,drug
13087,company
13088,movie
13089,person
13090,place
13091,movie
13092,person
13093,drug
13094,movie
13095,movie
13096,movie
13097,company
13098,movie
13099,movie
13100,company
13101,movie
13102,place
13103,person
13104,drug
13105,drug
13106,drug
13107,place
13108,drug
13109,drug
13110,place
13111,movie
13112,movie
13113,drug
13114,movie
13115,person
13116,person
13117,person
13118,movie
13119,movie
13120,drug
13121,movie
13122,person
13123,movie
13124,place
13125,place
13126,place
13127,drug
13128,movie
13129,movie
13130,movie
13131,movie
13132,movie
13133,place
13134,movie
13135,person
13136,person
13137,person
13138,place
13139,drug
13140,movie
13141,drug
13142,drug
13143,place
13144,place
13145,place
13146,drug
13147,person
13148,person
13149,movie
13150,drug
13151,company
13152,drug
13153,person
13154,movie
13155,drug
13156,movie
13157,place
13158,company
13159,place
13160,person
13161,movie
13162,movie
13163,person
13164,person
13165,company
13166,person
13167,company
13168,drug
13169,place
13170,drug
13171,movie
13172,movie
13173,company
13174,drug
13175,movie
13176,person
13177,movie
13178,movie
13179,place
13180,company
13181,movie
13182,person
13183,place
13184,drug
13185,place
13186,place
13187,company
13188,drug
13189,company
13190,movie
13191,movie
13192,drug
13193,person
13194,person
13195,movie
13196,movie
13197,movie
13198,place
13199,movie
13200,company
13201,drug
13202,drug
13203,drug
13204,movie
13205,movie
13206,movie
13207,drug
13208,movie
13209,company
13210,drug
13211,drug
13212,person
13213,person
13214,movie
13215,movie
13216,place
13217,place
13218,drug
13219,movie
13220,movie
13221,person
13222,person
13223,drug
13224,movie
13225,company
13226,place
13227,movie
13228,place
13229,person
13230,person
13231,movie
13232,person
13233,place
13234,person
13235,person
13236,drug
13237,drug
13238,person
13239,movie
13240,drug
13241,drug
13242,place
13243,movie
13244,person
13245,movie
13246,movie
13247,person
13248,drug
13249,movie
13250,movie
13251,movie
13252,person
13253,company
13254,drug
13255,place
13256,place
13257,drug
13258,drug
13259,movie
13260,place
13261,movie
13262,drug
13263,movie
13264,company
13265,movie
13266,drug
13267,movie
13268,drug
13269,movie
13270,person
13271,movie
13272,person
13273,place
13274,drug
13275,movie
13276,drug
13277,drug
13278,movie
13279,company
13280,person
13281,drug
13282,movie
13283,movie
13284,person
13285,person
13286,drug
13287,company
13288,drug
13289,place
13290,person
13291,drug
13292,person
13293,place
13294,person
13295,person
13296,person
13297,drug
13298,company
13299,movie
13300,person
13301,person
13302,movie
13303,drug
13304,drug
13305,movie
13306,place
13307,movie
13308,drug
13309,movie
13310,movie
13311,drug
13312,drug
13313,drug
13314,drug
13315,drug
13316,movie
13317,movie
13318,person
13319,company
13320,drug
13321,place
13322,movie
13323,place
13324,movie
13325,drug
13326,drug
13327,drug
13328,movie
13329,person
13330,drug
13331,movie
13332,company
13333,movie
13334,place
13335,drug
13336,drug
13337,drug
13338,movie
13339,company
13340,place
13341,place
13342,person
13343,drug
13344,person
13345,place
13346,movie
13347,place
13348,movie
13349,company
13350,place
13351,drug
13352,movie
13353,drug
13354,place
13355,movie
13356,movie
13357,person
13358,drug
13359,place
13360,drug
13361,movie
13362,place
13363,place
13364,person
13365,company
13366,place
13367,person
13368,drug
13369,movie
13370,movie
13371,place
13372,drug
13373,movie
13374,movie
13375,company
13376,movie
13377,drug
13378,person
13379,place
13380,drug
13381,drug
13382,person
13383,movie
13384,movie
13385,company
13386,drug
13387,drug
13388,company
13389,company
13390,drug
13391,place
13392,movie
13393,person
13394,company
13395,drug
13396,person
13397,movie
13398,place
13399,movie
13400,movie
13401,drug
13402,person
13403,company
13404,drug
13405,place
13406,drug
13407,movie
13408,company
13409,place
13410,company
13411,movie
13412,place
13413,person
13414,movie
13415,company
13416,place
13417,place
13418,person
13419,movie
13420,movie
13421,place
13422,drug
13423,company
13424,movie
13425,drug
13426,place
13427,drug
13428,person
13429,movie
13430,drug
13431,place
13432,person
13433,movie
13434,movie
13435,place
13436,drug
13437,person
13438,movie
13439,person
13440,drug
13441,drug
13442,drug
13443,drug
13444,movie
13445,place
13446,place
13447,movie
13448,drug
13449,place
13450,movie
13451,place
13452,movie
13453,person
13454,company
13455,movie
13456,person
13457,company
13458,place
13459,movie
13460,person
13461,company
13462,company
13463,place
13464,movie
13465,place
13466,place
13467,drug
13468,person
13469,person
13470,place
13471,movie
13472,person
13473,movie
13474,drug
13475,drug
13476,movie
13477,drug
13478,movie
13479,place
13480,drug
13481,company
13482,movie
13483,person
13484,company
13485,person
13486,movie
13487,drug
13488,drug
13489,movie
13490,person
13491,movie
13492,place
13493,drug
13494,movie
13495,drug
13496,person
13497,person
13498,drug
13499,movie
13500,place
13501,movie
13502,movie
13503,drug
13504,movie
13505,movie
13506,movie
13507,movie
13508,company
13509,company
13510,company
13511,place
13512,place
13513,place
13514,movie
13515,person
13516,person
13517,drug
13518,movie
13519,movie
13520,movie
13521,drug
13522,person
13523,place
13524,company
13525,drug
13526,drug
13527,drug
13528,place
13529,company
13530,person
13531,drug
13532,movie
13533,movie
13534,movie
13535,movie
13536,place
13537,drug
13538,movie
13539,movie
13540,place
13541,movie
13542,drug
13543,drug
13544,drug
13545,drug
13546,person
13547,movie
13548,person
13549,movie
13550,person
13551,movie
13552,place
13553,person
13554,person
13555,place
13556,company
13557,movie
13558,place
13559,person
13560,company
13561,person
13562,person
13563,place
13564,company
13565,drug
13566,movie
13567,person
13568,drug
13569,place
13570,movie
13571,person
13572,drug
13573,drug
13574,person
13575,company
13576,movie
13577,person
13578,drug
13579,place
13580,drug
13581,movie
13582,place
13583,drug
13584,drug
13585,drug
13586,person
13587,movie
13588,company
13589,drug
13590,person
13591,place
13592,place
13593,place
13594,movie
13595,person
13596,company
13597,movie
13598,movie
13599,movie
13600,movie
13601,drug
13602,company
13603,person
13604,person
13605,person
13606,place
13607,movie
13608,drug
13609,drug
13610,movie
13611,drug
13612,person
13613,movie
13614,place
13615,company
13616,movie
13617,drug
13618,movie
13619,company
13620,movie
13621,person
13622,drug
13623,drug
13624,place
13625,movie
13626,drug
13627,movie
13628,person
13629,place
13630,drug
13631,movie
13632,company
13633,movie
13634,person
13635,person
13636,place
13637,movie
13638,company
13639,company
13640,place
13641,drug
13642,movie
13643,drug
13644,drug
13645,company
13646,company
13647,movie
13648,place
13649,movie
13650,place
13651,drug
13652,drug
13653,drug
13654,drug
13655,movie
13656,movie
13657,movie
13658,movie
13659,place
13660,drug
13661,person
13662,movie
13663,person
13664,drug
13665,movie
13666,person
13667,company
13668,person
13669,person
13670,person
13671,company
13672,drug
13673,movie
13674,movie
13675,drug
13676,company
13677,person
13678,place
13679,place
13680,person
13681,company
13682,drug
13683,company
13684,drug
13685,drug
13686,person
13687,drug
13688,place
13689,drug
13690,movie
13691,person
13692,movie
13693,company
13694,movie
13695,movie
13696,place
13697,movie
13698,movie
13699,person
13700,drug
13701,drug
13702,person
13703,place
13704,company
13705,movie
13706,movie
13707,movie
13708,drug
13709,drug
13710,movie
13711,person
13712,movie
13713,movie
13714,person
13715,drug
13716,movie
13717,company
13718,movie
13719,movie
13720,company
13721,movie
13722,drug
13723,movie
13724,drug
13725,movie
13726,drug
13727,person
13728,drug
13729,person
13730,person
13731,drug
13732,drug
13733,movie
13734,drug
13735,movie
13736,person
13737,person
13738,movie
13739,movie
13740,person
13741,drug
13742,movie
13743,person
13744,drug
13745,place
13746,person
13747,person
13748,drug
13749,company
13750,place
13751,company
13752,company
13753,drug
13754,movie
13755,movie
13756,person
13757,movie
13758,place
13759,drug
13760,place
13761,company
13762,movie
13763,person
13764,drug
13765,company
13766,place
13767,drug
13768,drug
13769,place
13770,movie
13771,drug
13772,drug
13773,movie
13774,movie
13775,movie
13776,movie
13777,place
13778,place
13779,drug
13780,movie
13781,place
13782,drug
13783,drug
13784,movie
13785,drug
13786,drug
13787,drug
13788,company
13789,drug
13790,movie
13791,drug
13792,person
13793,company
13794,person
13795,person
13796,movie
13797,movie
13798,movie
13799,movie
13800,company
13801,movie
13802,company
13803,place
13804,company
13805,place
13806,place
13807,drug
13808,movie
13809,movie
13810,movie
13811,place
13812,person
13813,person
13814,movie
13815,movie
13816,movie
13817,person
13818,company
13819,drug
13820,person
13821,company
13822,person
13823,drug
13824,movie
13825,person
13826,movie
13827,movie
13828,movie
13829,person
13830,person
13831,company
13832,movie
13833,movie
13834,company
13835,drug
13836,person
13837,drug
13838,place
13839,person
13840,movie
13841,drug
13842,drug
13843,movie
13844,company
13845,drug
13846,person
13847,person
13848,drug
13849,movie
13850,company
13851,movie
13852,place
13853,person
13854,company
13855,movie
13856,drug
13857,person
13858,company
13859,movie
13860,place
13861,place
13862,movie
13863,person
13864,place
13865,place
13866,drug
13867,company
13868,movie
13869,drug
13870,place
13871,place
13872,movie
13873,company
13874,place
13875,movie
13876,movie
13877,movie
13878,place
13879,drug
13880,movie
13881,drug
13882,drug
13883,place
13884,movie
13885,drug
13886,place
13887,movie
13888,drug
13889,drug
13890,drug
13891,movie
13892,person
13893,movie
13894,drug
13895,person
13896,company
13897,company
13898,place
13899,place
13900,movie
13901,company
13902,place
13903,drug
13904,movie
13905,drug
13906,movie
13907,person
13908,movie
13909,drug
13910,company
13911,company
13912,drug
13913,place
13914,company
13915,drug
13916,drug
13917,company
13918,person
13919,drug
13920,person
13921,company
13922,company
13923,movie
13924,place
13925,place
13926,person
13927,movie
13928,person
13929,drug
13930,drug
13931,movie
13932,drug
13933,drug
13934,movie
13935,company
13936,person
13937,drug
13938,drug
13939,company
13940,place
13941,person
13942,drug
13943,company
13944,drug
13945,place
13946,movie
13947,movie
13948,drug
13949,movie
13950,movie
13951,person
13952,movie
13953,place
13954,drug
13955,company
13956,person
13957,person
13958,company
13959,person
13960,drug
13961,drug
13962,movie
13963,drug
13964,movie
13965,person
13966,place
13967,company
13968,company
13969,company
13970,person
13971,movie
13972,movie
13973,movie
13974,place
13975,person
13976,place
13977,company
13978,movie
13979,movie
13980,movie
13981,movie
13982,person
13983,place
13984,drug
13985,drug
13986,drug
13987,person
13988,person
13989,person
13990,company
13991,movie
13992,place
13993,movie
13994,movie
13995,person
13996,movie
13997,drug
13998,movie
13999,place
14000,person
14001,place
14002,drug
14003,person
14004,drug
14005,drug
14006,movie
14007,place
14008,person
14009,movie
14010,movie
14011,person
14012,company
14013,drug
14014,place
14015,movie
14016,movie
14017,person
14018,place
14019,movie
14020,company
14021,person
14022,drug
14023,movie
14024,place
14025,place
14026,company
14027,company
14028,drug
14029,drug
14030,company
14031,company
14032,drug
14033,movie
14034,person
14035,person
14036,person
14037,drug
14038,place
14039,movie
14040,company
14041,drug
14042,movie
14043,company
14044,person
14045,person
14046,movie
14047,drug
14048,movie
14049,place
14050,person
14051,drug
14052,movie
14053,place
14054,person
14055,movie
14056,company
14057,drug
14058,movie
14059,drug
14060,drug
14061,movie
14062,movie
14063,place
14064,place
14065,person
14066,person
14067,place
14068,company
14069,person
14070,drug
14071,place
14072,movie
14073,drug
14074,drug
14075,drug
14076,drug
14077,movie
14078,movie
14079,person
14080,person
14081,movie
14082,movie
14083,drug
14084,drug
14085,place
14086,person
14087,drug
14088,drug
14089,place
14090,drug
14091,company
14092,drug
14093,movie
14094,place
14095,movie
14096,movie
14097,drug
14098,person
14099,drug
14100,movie
14101,movie
14102,movie
14103,drug
14104,drug
14105,movie
14106,movie
14107,place
14108,movie
14109,drug
14110,movie
14111,drug
14112,movie
14113,person
14114,person
14115,place
14116,movie
14117,drug
14118,place
14119,person
14120,movie
14121,person
14122,place
14123,drug
14124,person
14125,movie
14126,person
14127,company
14128,person
14129,place
14130,drug
14131,person
14132,movie
14133,company
14134,movie
14135,movie
14136,movie
14137,movie
14138,person
14139,drug
14140,movie
14141,person
14142,movie
14143,drug
14144,movie
14145,drug
14146,drug
14147,movie
14148,movie
14149,movie
14150,person
14151,place
14152,drug
14153,person
14154,place
14155,person
14156,place
14157,movie
14158,drug
14159,person
14160,drug
14161,place
14162,drug
14163,movie
14164,drug
14165,movie
14166,drug
14167,movie
14168,drug
14169,movie
14170,company
14171,movie
14172,movie
14173,movie
14174,movie
14175,movie
14176,movie
14177,company
14178,person
14179,person
14180,person
14181,drug
14182,movie
14183,drug
14184,place
14185,place
14186,movie
14187,movie
14188,place
14189,drug
14190,movie
14191,movie
14192,person
14193,drug
14194,movie
14195,company
14196,drug
14197,place
14198,drug
14199,movie
14200,person
14201,place
14202,company
14203,movie
14204,drug
14205,movie
14206,company
14207,company
14208,movie
14209,movie
14210,place
14211,drug
14212,company
14213,movie
14214,person
14215,person
14216,drug
14217,person
14218,movie
14219,company
14220,place
14221,movie
14222,drug
14223,person
14224,movie
14225,drug
14226,person
14227,company
14228,drug
14229,place
14230,place
14231,movie
14232,person
14233,movie
14234,place
14235,place
14236,movie
14237,person
14238,movie
14239,place
14240,company
14241,person
14242,movie
14243,place
14244,movie
14245,place
14246,place
14247,place
14248,movie
14249,person
14250,place
14251,place
14252,drug
14253,person
14254,person
14255,place
14256,movie
14257,place
14258,company
14259,movie
14260,movie
14261,movie
14262,place
14263,place
14264,person
14265,place
14266,drug
14267,person
14268,movie
14269,drug
14270,movie
14271,person
14272,place
14273,movie
14274,drug
14275,drug
14276,movie
14277,place
14278,place
14279,drug
14280,place
14281,movie
14282,movie
14283,place
14284,person
14285,company
14286,place
14287,movie
14288,company
14289,movie
14290,movie
14291,company
14292,drug
14293,movie
14294,drug
14295,place
14296,drug
14297,movie
14298,person
14299,drug
14300,company
14301,person
14302,drug
14303,place
14304,movie
14305,drug
14306,place
14307,movie
14308,person
14309,place
14310,movie
14311,drug
14312,movie
14313,movie
14314,person
14315,drug
14316,movie
14317,place
14318,movie
14319,drug
14320,company
14321,person
14322,movie
14323,movie
14324,drug
14325,movie
14326,company
14327,company
14328,movie
14329,place
14330,drug
14331,movie
14332,movie
14333,drug
14334,person
14335,drug
14336,drug
14337,drug
14338,drug
14339,drug
14340,person
14341,person
14342,place
14343,drug
14344,movie
14345,movie
14346,movie
14347,drug
14348,place
14349,movie
14350,movie
14351,place
14352,movie
14353,movie
14354,movie
14355,movie
14356,company
14357,place
14358,place
14359,person
14360,person
14361,movie
14362,movie
14363,movie
14364,company
14365,person
14366,drug
14367,place
14368,person
14369,drug
14370,drug
14371,movie
14372,drug
14373,person
14374,drug
14375,place
14376,movie
14377,place
14378,movie
14379,movie
14380,drug
14381,movie
14382,drug
14383,movie
14384,movie
14385,drug
14386,drug
14387,movie
14388,movie
14389,movie
14390,place
14391,drug
14392,person
14393,place
14394,person
14395,movie
14396,person
14397,movie
14398,drug
14399,drug
14400,place
14401,place
14402,drug
14403,movie
14404,movie
14405,person
14406,place
14407,drug
14408,company
14409,movie
14410,movie
14411,drug
14412,company
14413,drug
14414,place
14415,person
14416,drug
14417,company
14418,place
14419,movie
14420,movie
14421,person
14422,drug
14423,movie
14424,drug
14425,person
14426,person
14427,movie
14428,movie
14429,movie
14430,movie
14431,movie
14432,movie
14433,company
14434,company
14435,person
14436,drug
14437,drug
14438,person
14439,movie
14440,place
14441,company
14442,movie
14443,company
14444,place
14445,movie
14446,movie
14447,movie
14448,movie
14449,movie
14450,movie
14451,company
14452,company
14453,movie
14454,drug
14455,person
14456,place
14457,place
14458,movie
14459,drug
14460,place
14461,movie
14462,drug
14463,company
14464,place
14465,drug
14466,drug
14467,place
14468,company
14469,company
14470,person
14471,drug
14472,movie
14473,drug
14474,movie
14475,place
14476,movie
14477,movie
14478,company
14479,drug
14480,movie
14481,movie
14482,movie
14483,person
14484,person
14485,movie
14486,movie
14487,person
14488,place
14489,movie
14490,place
14491,movie
14492,drug
14493,person
14494,place
14495,place
14496,movie
14497,person
14498,movie
14499,drug
14500,movie
14501,movie
14502,movie
14503,movie
14504,place
14505,movie
14506,movie
14507,company
14508,movie
14509,place
14510,place
14511,drug
14512,drug
14513,company
14514,person
14515,place
14516,place
14517,company
14518,person
14519,drug
14520,movie
14521,drug
14522,person
14523,place
14524,drug
14525,place
14526,place
14527,drug
14528,person
14529,movie
14530,movie
14531,drug
14532,movie
14533,drug
14534,movie
14535,drug
14536,drug
14537,movie
14538,place
14539,movie
14540,person
14541,company
14542,drug
14543,person
14544,movie
14545,drug
14546,person
14547,place
14548,movie
14549,drug
14550,movie
14551,person
14552,person
14553,place
14554,drug
14555,drug
14556,movie
14557,person
14558,place
14559,drug
14560,company
14561,movie
14562,person
14563,company
14564,movie
14565,movie
14566,drug
14567,drug
14568,movie
14569,drug
14570,person
14571,movie
14572,movie
14573,movie
14574,place
14575,drug
14576,company
14577,movie
14578,movie
14579,company
14580,movie
14581,person
14582,drug
14583,drug
14584,place
14585,drug
14586,drug
14587,drug
14588,place
14589,movie
14590,place
14591,person
14592,company
14593,movie
14594,movie
14595,company
14596,place
14597,place
14598,place
14599,company
14600,movie
14601,movie
14602,movie
14603,place
14604,person
14605,person
14606,place
14607,movie
14608,movie
14609,person
14610,movie
14611,movie
14612,person
14613,place
14614,movie
14615,movie
14616,movie
14617,movie
14618,person
14619,movie
14620,place
14621,movie
14622,drug
14623,drug
14624,drug
14625,movie
14626,place
14627,movie
14628,drug
14629,drug
14630,person
14631,person
14632,movie
14633,movie
14634,movie
14635,person
14636,movie
14637,drug
14638,movie
14639,movie
14640,company
14641,drug
14642,person
14643,place
14644,movie
14645,drug
14646,place
14647,place
14648,drug
14649,movie
14650,company
14651,person
14652,place
14653,company
14654,person
14655,drug
14656,person
14657,person
14658,drug
14659,drug
14660,place
14661,movie
14662,place
14663,person
14664,person
14665,person
14666,movie
14667,movie
14668,person
14669,place
14670,movie
14671,movie
14672,person
14673,person
14674,movie
14675,drug
14676,drug
14677,movie
14678,place
14679,person
14680,movie
14681,company
14682,place
14683,movie
14684,company
14685,place
14686,movie
14687,drug
14688,drug
14689,company
14690,drug
14691,movie
14692,place
14693,movie
14694,drug
14695,movie
14696,drug
14697,drug
14698,drug
14699,company
14700,place
14701,movie
14702,person
14703,movie
14704,place
14705,drug
14706,drug
14707,movie
14708,person
14709,person
14710,person
14711,movie
14712,place
14713,drug
14714,drug
14715,movie
14716,place
14717,place
14718,person
14719,person
14720,person
14721,movie
14722,person
14723,person
14724,movie
14725,movie
14726,place
14727,movie
14728,place
14729,movie
14730,company
14731,place
14732,person
14733,person
14734,movie
14735,drug
14736,person
14737,movie
14738,place
14739,place
14740,person
14741,drug
14742,person
14743,person
14744,drug
14745,movie
14746,place
14747,drug
14748,movie
14749,drug
14750,drug
14751,movie
14752,drug
14753,company
14754,company
14755,drug
14756,drug
14757,movie
14758,drug
14759,company
14760,company
14761,movie
14762,movie
14763,drug
14764,drug
14765,movie
14766,place
14767,movie
14768,movie
14769,movie
14770,movie
14771,person
14772,place
14773,place
14774,place
14775,drug
14776,place
14777,movie
14778,movie
14779,place
14780,drug
14781,movie
14782,place
14783,place
14784,place
14785,movie
14786,drug
14787,place
14788,company
14789,movie
14790,place
14791,movie
14792,place
14793,company
14794,drug
14795,movie
14796,place
14797,movie
14798,company
14799,movie
14800,place
14801,movie
14802,drug
14803,place
14804,drug
14805,movie
14806,movie
14807,movie
14808,place
14809,drug
14810,movie
14811,place
14812,drug
14813,place
14814,drug
14815,drug
14816,person
14817,person
14818,movie
14819,movie
14820,place
14821,drug
14822,company
14823,movie
14824,drug
14825,place
14826,movie
14827,movie
14828,drug
14829,place
14830,movie
14831,company
14832,movie
14833,movie
14834,movie
14835,place
14836,movie
14837,drug
14838,drug
14839,movie
14840,person
14841,person
14842,person
14843,place
14844,place
14845,place
14846,movie
14847,person
14848,movie
14849,person
14850,person
14851,drug
14852,movie
14853,drug
14854,drug
14855,place
14856,movie
14857,drug
14858,place
14859,place
14860,place
14861,movie
14862,person
14863,drug
14864,person
14865,company
14866,person
14867,movie
14868,movie
14869,company
14870,drug
14871,place
14872,place
14873,place
14874,person
14875,person
14876,drug
14877,drug
14878,drug
14879,movie
14880,drug
14881,drug
14882,place
14883,movie
14884,drug
14885,company
14886,person
14887,person
14888,person
14889,drug
14890,place
14891,person
14892,person
14893,drug
14894,movie
14895,place
14896,movie
14897,drug
14898,movie
14899,movie
14900,person
14901,drug
14902,company
14903,movie
14904,person
14905,place
14906,drug
14907,place
14908,drug
14909,place
14910,company
14911,person
14912,drug
14913,movie
14914,company
14915,person
14916,place
14917,movie
14918,company
14919,movie
14920,movie
14921,movie
14922,company
14923,place
14924,movie
14925,drug
14926,movie
14927,drug
14928,drug
14929,drug
14930,place
14931,company
14932,person
14933,movie
14934,drug
14935,movie
14936,drug
14937,person
14938,movie
14939,drug
14940,drug
14941,drug
14942,movie
14943,person
14944,place
14945,drug
14946,movie
14947,company
14948,movie
14949,company
14950,person
14951,person
14952,company
14953,company
14954,drug
14955,person
14956,place
14957,person
14958,place
14959,person
14960,drug
14961,movie
14962,movie
14963,movie
14964,drug
14965,movie
14966,company
14967,person
14968,drug
14969,drug
14970,place
14971,movie
14972,movie
14973,drug
14974,movie
14975,movie
14976,movie
14977,drug
14978,company
14979,person
14980,drug
14981,person
14982,drug
14983,company
14984,movie
14985,place
14986,movie
14987,movie
14988,movie
14989,drug
14990,drug
14991,movie
14992,place
14993,movie
14994,movie
14995,person
14996,person
14997,place
14998,person
14999,place
15000,place
15001,drug
15002,movie
15003,place
15004,movie
15005,place
15006,drug
15007,drug
15008,drug
15009,person
15010,company
15011,drug
15012,movie
15013,place
15014,person
15015,person
15016,place
15017,person
15018,movie
15019,place
15020,company
15021,company
15022,person
15023,person
15024,place
15025,movie
15026,movie
